Date,Open,High,Low,Close,Volume,sma20,sma50,ema20,ema50,ema200,rsi,macd,roc,stoch_k,atr,bb_upper,bb_lower,obv,vwap,volume_change
2019-10-29,1701.222231145238,1727.7074397995038,1682.6636850424863,1722.2490234375,1050123,1688.93603515625,1586.2147998046876,1676.710649833356,1597.6566893168385,1437.3345711330603,63.28934165919736,36.50393335595186,2.0043917374258102,89.17433339880884,38.623573977456736,1737.476987450081,1640.395082862419,30196936,1696.3589764152869,740.6431367526156
2019-10-30,1740.4141905310223,1740.4141905310223,1715.6869943814013,1732.14013671875,1133258,1691.2318725585938,1590.986298828125,1681.989648584346,1602.9305499992663,1440.2679598453558,64.71324620080439,36.64921371512264,1.9226227450836173,89.1504264901926,37.63097556118276,1743.2605930911486,1639.2031520260389,31330194,1700.4955231226388,7.916691663738429
2019-10-31,1736.8949856397376,1744.9788749148931,1715.2110950285962,1721.012451171875,1297114,1693.6429504394532,1595.6045483398439,1685.7061059736345,1607.5612127903491,1443.061437370993,61.808672053762784,35.4577038820712,0.7921009667253539,70.3482149005403,37.069318727262335,1746.492711131894,1640.7931897470123,30033080,1703.3593899173386,14.458843440769886
2019-11-01,1727.099459921704,1731.8546897122371,1675.742978183944,1679.8800048828125,1527660,1693.809912109375,1598.873291015625,1685.15123920308,1610.3972438527987,1445.417841027827,52.43929889186508,30.83888759799379,-1.8569237925042403,19.45825021260239,38.429489641621686,1746.4632361215217,1641.1565880972285,28505420,1703.398564161915,17.773765451610267
2019-11-04,1688.1064768351098,1702.3721653717446,1679.7372264558292,1698.472900390625,821893,1695.7205383300782,1602.722734375,1686.419968839989,1613.8511911680077,1447.9358018175067,55.70770826831582,28.351910520231513,1.3311304525904712,42.461788324331444,37.30130744692838,1746.089228766737,1645.3518478934193,29327313,1702.9061531706611,-46.19921972166582
2019-11-05,1692.8614864467143,1709.7901477489636,1681.0684955694305,1706.033447265625,1251974,1699.1744384765625,1606.558212890625,1688.28791916624,1617.4661816032083,1450.5039375931099,57.00169667068921,26.683446058791105,-0.8349522829673254,51.815862740094055,36.688474927828715,1741.8346217289932,1656.5142552241318,30579287,1701.8613939702848,52.328101103184956
2019-11-06,1701.4208831097292,1726.1480731381544,1693.4320754201162,1709.599853515625,1136777,1702.771063232422,1610.5789331054686,1690.3176271995148,1621.0792667762444,1453.0820064082595,57.63050431417337,25.35665934616668,-0.871058017260063,56.228298772949266,36.40472655570081,1734.9154573376632,1670.6266691271808,31716064,1703.2455687419338,-9.2012294185023
2019-11-07,1721.3930027406773,1741.2698843890068,1710.1706151800515,1737.51318359375,1380635,1705.4708251953125,1615.5176977539063,1694.812442094204,1625.6453027298721,1455.9121673752795,62.27997951196038,26.254893701810943,2.81596114381311,90.76328295589252,36.06653400696374,1739.696162034557,1671.245488356068,33096699,1705.0418356486248,21.451700729342704
2019-11-08,1736.6095963718894,1737.3704794345883,1703.1328313133463,1706.9844970703125,1077136,1706.3997131347655,1619.6522338867187,1695.971685425262,1628.8350750569482,1458.4103995115486,55.151613150966014,24.22410068283284,1.7409722058518378,52.99252241739331,35.9460924550666,1739.7185363224232,1673.0808899471078,32019563,1704.5459187272913,-21.9825659931843
2019-11-11,1702.3246452984495,1706.1288290839993,1681.4492332130349,1687.10791015625,860384,1705.7818176269532,1623.0636352539063,1695.127516352023,1631.1202842765288,1460.6859966323914,51.054360301066,20.771368726866513,-0.7410457835627495,28.40077314323595,35.20246184093882,1740.0372662107088,1671.5263690431975,31159179,1704.1675478778,-20.122992825418518
2019-11-13,1686.9173058330782,1699.5186613241497,1670.7019302539586,1683.77880859375,983760,1704.59638671875,1626.3723803710936,1694.0466870417113,1633.1853244458316,1462.9058256071312,50.37927849202835,17.563956742398886,-1.256761901325743,24.281935674450782,34.746338214456834,1740.150000216163,1669.0427732213368,30175419,1706.8223970983797,14.339643693978509
