Date,Open,High,Low,Close,Volume,sma20,sma50,ema20,ema50,ema200,rsi,macd,roc,stoch_k,atr,bb_upper,bb_lower,obv,vwap,volume_change
2019-10-29,205.70060520359138,221.437251653399,205.70060520359138,219.42333984375,13887709,206.85740585327147,207.6582943725586,208.28184563719273,211.9562893779504,237.8146953410153,60.377063084328235,-0.010621297368800242,9.590659666644642,92.93926982948577,8.476871244662156,218.4260870963089,195.28872461023406,25228292,206.78444143141957,1734.736673835959
2019-10-30,221.95243009483977,221.95243009483977,216.61321004635053,219.56382751464844,5246865,206.96044464111327,207.92525604248047,209.3563201017123,212.25462420684053,237.63309466612608,60.48351440375029,0.8712208873488123,7.894128698525224,90.84379850945902,8.252753302078377,218.93611133145555,194.984777950771,30475157,207.74545332946818,-62.21936245927964
2019-10-31,220.78154002984152,221.53090748034026,212.67904109712444,213.56890869140625,6994856,206.86911697387694,207.9299395751953,209.7575190150165,212.3061647748627,237.3936500295617,53.83671304698202,1.0739672981669628,2.9577930081146158,62.93992927752985,8.295547093588194,218.6116757000196,195.1265582477343,23480301,208.65244261262288,33.31496045733977
2019-11-01,213.287884321925,224.34101440375704,213.10054604114708,222.561279296875,9208037,207.5693046569824,208.1257110595703,210.97692475614588,212.70832612866712,237.24606425112702,60.796229882360784,1.9379153629403163,8.17209490871384,92.47527002057898,8.505898612804035,221.1562572654097,193.98235204855513,32688338,209.85735304321733,31.64012239851686
2019-11-04,223.59165369398676,238.71945972820131,223.59165369398676,234.36376953125,17613567,208.91113510131837,208.57532958984376,213.20424330615577,213.55755920327823,237.2173847016755,67.68276410018345,3.5342224367961705,13.572404842320527,88.5467774272205,9.052490171269913,226.82737242321093,190.9948977794258,50301905,212.85777234428875,91.28471138854025
2019-11-05,237.3144106123393,238.06376378783466,228.79038245762067,230.47645568847656,10394354,210.38176422119142,208.97249267578124,214.84921591399583,214.2210453399527,237.15031078114617,63.713026939415364,4.434515223022743,10.361078503821519,78.27162552255659,9.06826811119449,230.2069317252252,190.55659671715765,39907551,215.12856360609652,-40.98666102101862
2019-11-06,230.38275974070464,235.3941408590257,228.83720108185506,232.5371856689453,7121343,212.26688461303712,209.5204650878906,216.53378446208626,214.93932535285438,237.1044090387362,64.8887004632343,5.253725749442481,11.148415308644928,83.70366370872432,8.888887515907072,232.97082949667123,191.562939729403,47028894,216.541536827718,-31.488354158421007
2019-11-07,234.36376528027563,238.67261725422347,227.71316332934987,236.65869140625,12103874,214.13327026367188,210.18833587646483,218.45044226629233,215.7910651980856,237.09997403741795,67.17907405485752,6.164466924406014,14.997717790821516,94.45140962793555,9.036785116547538,236.49941132422617,191.76712920311758,59132768,218.95764852208487,69.96617070684562
2019-11-08,236.7523781890869,240.26502474975584,232.7713787536621,234.1764373779297,7150985,215.83105010986327,210.7381820678711,219.94815608644828,216.51206018553046,237.07088412040812,64.45215729686873,6.609745678321644,12.258652287911099,84.26150588933156,8.92656089365798,238.86035772578708,192.80174249393946,51981783,220.56694922606758,-40.9198658214717
2019-11-11,233.33341204719108,237.2207352592159,232.3498681342102,235.9561767578125,5599046,217.45389251708986,211.44633148193358,221.47272948372105,217.27457456091406,237.0597925048599,65.53245411995539,7.02525957362144,13.03567523060891,88.86198479161742,8.636868481611389,241.33703328331697,193.57075175086274,57580829,222.0420058139774,-21.70245078125601
2019-11-13,235.5814795719319,238.57893490271746,231.69415669977178,233.0055389404297,6493201,218.7324966430664,212.10858184814452,222.57109228912188,217.89147512481665,237.01945167337306,62.15971285372491,7.035366194778845,14.44673259199751,81.23483040002877,8.51171917599241,243.06671148964213,194.3982817964907,51087628,223.61972043982712,15.969774136522542
2019-11-14,232.30300707734614,233.89540386403556,228.79036080097498,230.19541931152344,4522524,219.95489730834962,212.8579458618164,223.29721867220775,218.3739827399816,236.95155085385218,59.04305585665895,6.738940287171403,12.035545496558711,73.39103449620278,8.26838516792585,244.01179158218878,195.89800303451045,46565104,226.18103451451233,-30.34985363921431
2019-11-15,230.42959485623882,234.17641753682807,226.8701104510802,229.2587127685547,5246862,221.1000198364258,213.47242431640626,223.864980014717,218.80083489796488,236.87500520126218,57.99914118676577,6.355177697587749,4.482373174981475,69.48046264702535,8.199665304913138,244.63332731296194,197.56671235988964,41318242,227.96298857883286,16.01623341302334
2019-11-18,230.33593514912698,235.25364027132383,229.3055674136067,233.8017578125,4846338,222.34818115234376,214.07472625732422,224.81133980498205,219.3891063848094,236.84442562525462,61.54990483589466,6.344493476233396,6.484642966474823,81.30080868673794,8.042184033331424,245.79563185283453,198.90073045185298,46164580,228.3086196679976,-7.633591277986729
2019-11-19,233.61440921625095,234.9726439932837,230.9916445407289,232.2093505859375,4461546,223.49798736572265,214.78193908691406,225.51591226031115,219.89186105936344,236.79830547560968,59.646461047717054,6.136791091272869,8.728069084936669,70.79794483583726,7.752099420418807,246.507503915622,200.4884708158233,41703034,230.1524952127601,-7.939850666627047
2019-11-20,232.02200399675104,236.33085602615984,230.38276898667087,232.95870971679688,4799567,224.85621032714843,215.41702514648438,226.2247501133098,220.40428649690986,236.76010054268616,60.26913576074092,5.963904297639942,4.671715786667778,73.51439366831488,7.623241393209533,246.70284317992468,203.00957747437218,46502601,230.82146373944937,7.576319957252475
2019-11-21,232.30300663783765,233.19287416756924,228.69668408372192,229.72706604003906,3840421,225.91234588623047,215.9603137207031,226.55830401109353,220.76988569467963,236.69012009987375,56.23886435954185,5.502692023027834,-1.9784216222860678,61.206843603528576,7.399880585397946,246.5214255252416,205.30326624721934,42662180,231.81858853864895,-19.984011057664162
2019-11-22,229.49290959752022,236.98655562519434,228.83721842869784,235.34732055664062,4927891,227.24246826171876,216.58416015625,227.39535320590753,221.3415498069134,236.67675891038886,61.109643632183406,5.526974025462067,2.1133893497337386,70.50563934151961,7.4534132004764135,246.64650356626967,207.83843295716784,47590071,233.01111926625026,28.316426766752922
2019-11-25,236.89285908752322,244.48018075932052,236.33084425927535,243.68397521972656,11369913,229.24701690673828,217.34570190429687,228.94665054055696,222.21772335251393,236.7464824557554,66.98049327977742,6.148045208179923,4.793551413600802,95.47869187540162,7.573373700633804,246.64382429652443,211.85020951695213,58959984,234.19919500449987,130.72574048411377
2019-11-26,244.71437972013243,246.1662622132621,235.20682197643367,237.22073364257812,12880492,230.83473281860353,217.82435852050781,229.73465845503515,222.80607669722235,236.75120137303722,59.483320803542945,6.0489900237199095,0.23749063809506127,53.640867459302896,7.815235596076277,244.69756695353223,216.97189868367482,46079492,235.11074173523497,13.285756891895307
2019-11-27,238.01693269416438,241.5764030484832,235.95616864524905,236.93971252441406,4739906,231.7105514526367,218.4032421875,230.42085408069028,223.36033692573966,236.75307710588675,59.17318823070911,5.880030687167249,1.1799970899825483,52.18450910543242,7.658449796587553,244.76888651687935,218.65221638839407,41339586,235.4846758068542,-63.200893257804125
2019-11-28,237.54858930622257,248.13335308695204,236.28403079783664,247.24349975585938,9945852,233.09453506469725,219.11045532226564,232.02301081165876,224.2969315465287,236.85745942081186,66.14329556788053,6.502600778847665,4.783652266764893,95.81506289359905,7.957797831768114,246.5706023029236,219.61846782647092,51285438,236.55623817616245,109.83226249634485
2019-11-29,245.97890413233688,252.44216726153874,243.59028762446653,244.99534606933594,12038238,234.66585693359374,219.7830096435547,233.25847131238993,225.10863407683487,236.9384334173146,63.59228516770518,6.7369257613948434,5.145717644064921,70.8790683229001,8.021660817861264,245.79258250791528,223.5391313592722,39247200,237.93213983741614,21.03777534594322
2019-12-02,250.5687844397008,252.39537205973218,246.58778506075228,251.1308135986328,10547869,236.09433364868164,220.75531036376952,234.96059914917495,226.12911170514067,237.07965113056153,67.29903530898955,7.333178633119104,9.09461810739922,94.8719273047696,7.977258330185191,247.94999216045227,224.238675136911,49795069,239.35399631487658,-12.380291866633641
2019-12-03,250.33458582930942,250.56876224262027,238.39158875045555,240.967529296875,9848751,236.42452163696288,221.42692779541017,235.5326877346702,226.7110104342283,237.11833648545024,56.954740986460635,6.906013005604791,5.107250401488908,55.12821651494687,8.317398795756054,248.43581544943385,224.4132278244919,39946318,240.0361195104351,-6.628049703688966
2019-12-04,237.92324335385146,247.29030017880623,232.0688328382547,243.3561248779297,15220113,237.06850509643556,222.18097534179688,236.2777769864092,227.36376002025582,237.1804040316441,58.56663138061578,6.6831813152363395,4.086524906751095,64.46886360782284,8.810546548955731,249.1161541309042,225.02085606196692,55166431,240.509218392064,54.53850950237242
2019-12-05,244.24601884868565,245.2295484297876,234.2701085515462,235.53465270996094,6962695,237.21837844848633,222.43107543945314,236.20700324579508,227.68418718455797,237.16402839660248,51.734989251564095,5.808501369893349,1.4320276576428341,28.796923503443765,8.964038929618992,249.1103912574696,225.32636563950308,48203736,240.8487898978663,-54.25332913099923
2019-12-06,236.89287891927333,240.45237792780185,234.2701142485605,238.01693725585938,7854850,237.2862907409668,222.62591064453125,236.37937791342026,228.08939306970706,237.17251505191848,53.58543718473182,5.255034067432575,2.17129788588359,39.25063601504009,8.76534069744916,249.1802560027228,225.39232547921077,56058586,240.96092217208363,12.8133574714963
2019-12-09,236.98654397071823,243.07513106878014,235.90933812441287,242.46627807617188,6291970,237.7007827758789,223.10363037109374,236.9590826908252,228.65319248172528,237.22518931086628,56.783745867543495,5.116452581741129,5.545368360693075,57.98826618661352,8.65108728651474,249.70958834639652,225.6919772053613,62350556,241.2391770719799,-19.89700630820449
2019-12-10,240.07765739468255,242.747274333741,234.45743753639164,235.11312866210938,5357914,237.65863037109375,223.41461639404298,236.7832775452332,228.9065233123286,237.20417378202293,50.58059368836373,4.362994170100478,-0.09950905494795614,27.02174780078486,8.625283680145783,249.69751589511236,225.61974484707514,56992642,241.38782508650698,-14.8452074628455
2019-12-11,235.3004750507094,238.67262137488794,230.94479915055754,234.1295928955078,6247501,237.71483306884767,223.68626098632814,236.5305456738308,229.1113495704925,237.173580937381,49.7969962730392,3.6444983258086836,-3.920808627487175,22.420614017374366,8.561179290444683,249.67655112336976,225.75311501432557,50745141,241.38096100545172,16.60323401980697
2019-12-12,236.04983558595478,241.34221705550553,234.36376247317048,239.42198181152344,6112551,238.17616119384766,224.12463958740236,236.80592054408726,229.51568808974864,237.19595308538243,53.932688542449775,3.4622263576176806,0.9279324514112439,39.43358376337992,8.464853923984185,249.64376595575726,226.70855643193806,56857692,241.53537269527533,-2.1600636798617567
2019-12-13,246.35361555695113,247.66499790735642,239.37516048437428,241.29541015625,12372614,238.77799606323242,224.6426385498047,237.23349098334086,229.97763797470947,237.23674370300301,55.33534876030226,3.4294123888693377,1.8383147280079233,48.14827076624883,8.452352745341182,249.55291618681937,228.00307593964547,69230306,241.66036862887046,102.41326411836891
2019-12-16,242.79412587060838,243.73083155901972,236.19033361571522,237.08021545410156,5733217,238.9419189453125,225.21309234619142,237.2188933138895,230.2561704248817,237.2351862079891,51.53333978102107,3.028366968295501,-4.110637615061083,28.540313734544792,8.387220259481419,249.50673428673417,228.37710360389082,63497089,241.76243586796727,-53.66203940412269
2019-12-17,238.25112983234206,245.04224699308432,237.50176232152296,242.5599822998047,11197549,239.45945053100587,225.91374877929687,237.72756845540525,230.73867285134926,237.28816925367883,55.786346011642735,3.116778686667857,-0.9940449108947643,54.03072175758076,8.356849636588658,249.66222214338012,229.25667891863162,74694638,241.8928975593404,95.31005018648344
2019-12-18,241.5764059430101,249.49158092346596,240.07767103365865,247.6649932861328,13485427,240.19476470947265,226.84577117919923,238.67398986785548,231.40245012330158,237.39142123410127,59.36388510746396,3.5577656251946905,-1.3800856465344835,77.77786587295925,8.43235394038999,250.5363342694858,229.8531951494595,88180065,242.1412991900363,20.43195345695741
2019-12-19,246.63460630658878,250.28778150804268,245.69790058026527,248.08651733398438,7841049,241.11273727416992,227.91080596923828,239.57042105510587,232.05672726881858,237.4978401007668,59.65417833451037,3.896349724721574,2.954334991889589,79.91263569512932,8.157891582346235,250.81422042144834,231.4112541268915,96021114,242.04156078411762,-41.85538952530017
2019-12-20,247.75867707400195,249.86626506423448,246.11944197048777,247.94602966308594,7162934,241.7426727294922,228.88310699462892,240.3680980653897,232.679837166633,237.60180218596403,59.50161365282578,4.106012327815165,1.886085582377925,86.6350514051102,7.8428152617319835,251.50086270174467,231.98448275723973,88858180,241.69782942282302,-8.648268873208165
2019-12-23,247.6650000078852,253.47258721949632,245.79158846684825,247.0093231201172,8467465,241.90894012451173,229.81887664794922,241.00059568964943,233.24177779225985,237.6954093594382,58.42864028257815,4.148762707690821,4.871754656112636,71.30981488461953,7.83125693965456,251.90421312446918,231.91366712455428,80390715,242.06280498556768,18.212243753746726
2019-12-24,247.00933071908096,250.84980162756122,246.30680136957957,249.86627197265625,5683009,242.5412170410156,230.74621551513673,241.84494581184055,233.8937187405107,237.8165124700175,60.75323708706708,4.3628819997311155,4.978357781345317,83.99170288798818,7.596381462392209,252.86470269131576,232.21773139071547,86073724,242.5781765207462,-32.884174897681895
2019-12-26,250.10043770020252,254.78396649608646,249.81943740684596,252.11434936523438,11054938,243.29994888305663,231.63983337402342,242.8229842454971,234.6082532748136,237.95877950380077,62.52883286457251,4.660253635925812,3.979139435642063,88.80155043941676,7.408392007167087,254.0853678303643,232.51452993574895,97128662,243.764620490854,94.52613923363486
2019-12-27,253.00420042025831,254.12823004261486,248.32067219547008,251.88014221191406,7560504,243.5317810058594,232.56248809814454,243.6855707184892,235.28558225273912,238.09730052577206,62.213045098242404,4.821445616315742,7.131466305270108,87.8191035698358,7.294046710022636,254.8332810014851,232.23028101023368,89568158,244.6953576395458,-31.609711424885422
2019-12-30,252.4421831493667,256.1890059048304,249.72574236885336,253.94091796875,6645670,243.97905960083008,233.51418121337892,244.66227045660926,236.01716404552388,238.25494846052806,63.93876701715936,5.057182748319661,8.46169201775531,91.094638235365,7.234705054733666,256.15137620484956,231.80674299681058,96213828,245.4226815547673,-12.100172157834976
2019-12-31,252.91057360392668,255.72069108841475,251.17766210462705,252.9573974609375,5377354,244.0703887939453,234.39655853271483,245.4522825522596,236.68148692455972,238.40124148540775,62.47236109197597,5.1057878938725025,5.653372153635143,87.1986136251006,7.042442478237526,256.481050360496,231.65972722739463,90836474,246.16265784170892,-19.084847727919087
2020-01-01,253.56625423001117,256.18901885703985,249.02322569213064,251.1308135986328,6952048,244.57855300903321,235.2349102783203,245.99309503286656,237.2481271862881,238.52790389449456,59.73242172666666,4.9399728377671295,4.07608393214522,76.82407404778317,7.051253241571218,257.2685478598711,231.88855815819534,83884426,247.14603993803325,29.283807612442846
2020-01-02,254.78400929756697,259.46753888024284,254.36248020072773,258.9523620605469,10780926,245.35836486816407,236.29807250976563,247.2273109402647,238.09927365194528,238.7311323339578,66.50651507169593,5.377705957862702,9.225631318307846,97.78677545761454,7.143072673002562,259.4872697936868,231.2294599426414,94665352,248.52781160518086,55.075540329986204
2020-01-03,258.9522975867749,258.9522975867749,253.6130637574849,255.20547485351562,5943349,246.3419059753418,237.23009490966797,247.98713607486002,238.7701050716147,238.89505614012256,61.195497958049984,5.360477873526406,5.213346584961851,81.68996673659007,7.014231646578234,260.33649753264353,232.34731441804007,88722003,249.5383846409777,-44.871627910255576
2020-01-06,253.37890119742084,253.61307763105987,245.69790273966476,247.5244903564453,4529599,246.8172836303711,238.00568725585939,247.94307457786815,239.11341429847081,238.98092115720038,52.02385765043487,4.673163911690068,-0.05673104132450962,45.62883542099754,7.192327394240565,260.28440424034966,233.35016302039253,84192404,250.05070440330505,-23.787093774907042
2020-01-07,249.30422634605938,253.05104929647467,246.44728528076394,248.46119689941406,4465297,247.1170295715332,238.90305114746093,247.99241956087252,239.47999400831173,239.07525225911297,52.949959792568464,4.15613766682219,0.1510277823463007,43.23663230759097,7.150287152917007,260.44962824198865,233.7844309010778,88657701,250.90232668247896,-1.419595862680123
2020-01-08,244.85490227666284,247.75869611467635,240.73340227399555,245.88528442382812,8088132,247.65563735961913,239.71142852783203,247.79174002401115,239.73118186774374,239.14301377318975,50.086653473372145,3.4982108368439526,-0.8311265326805172,27.499971085481306,7.191537686667114,259.82455291208345,235.48672180715485,80569569,251.10256824621564,81.1331250754429
2020-01-09,250.75613009893965,261.52824576813,250.75613009893965,260.49786376953125,13317832,248.97405090332032,240.53291900634767,249.00184704739402,240.54556155016678,239.3554998428051,62.48122011720558,4.1085512929359425,5.460741513329347,95.04501200555144,7.795210805069595,260.70108926335877,237.24701254328187,93887401,252.14559878633884,64.65893484428791
2020-01-10,260.4041926475147,262.2776041054105,257.59407546067104,260.3105163574219,7625227,250.01847763061522,241.34785278320314,250.07886317215858,241.320657817118,239.5640074698162,62.267727346955944,4.524972069900315,4.179933651032571,90.86952599413415,7.572947793617442,261.8765889875968,238.16036627363366,86262174,252.99273168775667,-42.744231944058164
2020-01-13,260.45101174789954,262.183923032036,257.96874732867207,260.9662170410156,4540953,251.00201797485352,242.29579895019532,251.11575401681162,242.09107190432965,239.77696477898238,62.74749588382605,4.851967638351084,3.5110527021045037,93.9130394587993,7.333106930027904,263.06425727469906,238.93977867500797,90803127,253.66910518392675,-40.448290916454035
2020-01-14,260.4041950643656,266.0244294902152,260.4041950643656,263.1206359863281,7428691,252.30403900146484,243.10698608398437,252.25907610914652,242.915760691859,240.00924011437885,64.35137202030339,5.224730149004387,4.462635948870122,88.5184833377396,7.21075889401517,263.67617360003646,240.93190440289322,98231818,254.60062833087494,63.59321490444847
2020-01-15,262.13712014785386,265.4624142565295,258.76497359824396,264.619384765625,5538475,253.40700912475586,243.71209838867188,253.43624836214448,243.7668832045557,240.2541171755853,65.4652932801886,5.57679777195014,4.205098919186034,94.44449324822554,7.174093305748767,265.06048470132396,241.7535335481878,103770293,255.33287588905193,-25.444805821106296
2020-01-16,264.6193599129383,264.94721262471853,258.67127300831686,259.8890075683594,4791447,254.0182098388672,244.30034942626952,254.0507968579745,244.39912337568526,240.44948921929452,59.17983384255177,5.411728950579288,2.7402282664978306,75.74071677910712,7.109939470795403,265.68518628301604,242.35123339471838,98978846,255.9303617237446,-13.487972772288403
2020-01-17,259.2801406410501,261.8560814582736,255.5801700733599,256.04852294921875,4733742,254.41631011962892,244.770576171875,254.24105648571202,244.85596257464738,240.60470348526394,54.59665419920881,4.914365956233894,1.9582261850374185,60.55555017315114,7.050366036089566,265.78608773772106,243.04653250153677,94245104,256.21260601435864,-1.2043334717048992
2020-01-20,256.18900612004796,257.5940646545272,251.64597780803393,254.1750946044922,3823115,254.7277633666992,245.12090423583984,254.23477440178632,245.22141873268052,240.73973225261946,52.46225413306411,4.319242648763094,-1.8448441319634274,53.14806795145199,6.971631808261258,265.70604017738816,243.74948655601025,90421989,256.3107683555058,-19.23693771227921
2020-01-21,252.91051994873274,253.75354929803106,247.6181388595956,250.33457946777344,4799667,254.89402618408204,245.44406707763673,253.86332726521368,245.42193483993907,240.83520336918815,48.29412490376094,3.4973899308780574,-1.9086171205919515,37.962780679862846,6.942012089449496,265.49389115587667,244.2941612122874,85622322,256.32862034618694,25.543359276401567
2020-01-22,251.31812036296878,252.25482603496792,247.9928266617673,249.02320861816406,3334351,254.85187301635742,245.70540771484374,253.4023635845423,245.56316126261456,240.9166760582327,46.923234005982195,2.7090211532969306,0.6054828189164373,32.777657757024954,6.750582609717433,265.5377359744174,244.16601005829745,82287971,255.90003271568264,-30.52953465313323
2020-01-23,249.1637452079161,251.92703877901752,247.38400988791523,249.77259826660156,3529142,254.7347854614258,246.04074890136718,253.05667164950032,245.72823722355523,241.00479468717168,47.834528150018,2.120261642494256,0.5278093253806557,35.740723045084515,6.592900201244923,265.58807198786417,243.8814989349874,85817113,255.62639698086028,5.841946453747671
2020-01-24,249.81943952105215,256.5637038926066,248.50802857831331,254.69029235839844,5991335,254.87529296875,246.53064636230468,253.2122545741573,246.0796903660981,241.14096879335307,53.47921280451242,2.027114983034437,3.5809413951724234,55.18514517058465,6.697384137891236,265.64958910805103,244.10099682944892,91808448,255.82210568148182,69.76746756010384
2020-01-27,248.64853746027057,249.0700378702203,241.95106889140388,246.16624450683594,17151836,254.4865592956543,246.86879699707032,252.54120599631716,246.08308464612705,241.1909715367708,44.49230126879574,1.2510547803924226,-5.5016264069538945,21.481303176789098,7.128944089970045,265.90916388117824,243.06395471013036,74656612,254.30058543305128,186.27736556209928
2020-01-28,244.2928211133522,245.18270291170575,235.67514631924212,239.0941162109375,11168567,253.79339523315429,246.97464416503905,251.26053077866197,245.8090074525902,241.17010730467297,38.684039120442364,0.06461498798989851,-8.150419907489635,11.265405750885686,7.36909795408603,267.0399715261806,240.54681894012802,63488045,253.45176484955405,-34.88413135480073
