Date,Open,High,Low,Close,Volume,sma20,sma50,ema20,ema50,ema200,rsi,macd,roc,stoch_k,atr,bb_upper,bb_lower,obv,vwap,volume_change
2019-10-29,674.936479597712,696.0327946730083,664.1711011241015,690.0949096679688,2920420,682.0547027587891,688.9807604980468,689.9604946284442,705.2474942006114,761.6368098140586,49.662966162684675,-0.1105380112774128,2.6055132024847447,55.65452601051883,29.152252991703627,736.6817446399832,627.4276608775949,13021717,684.7453427514075,394.4743663765152
2019-10-30,700.4258769570628,715.7291413764635,690.0466620077478,709.59814453125,2269362,682.4384857177735,689.469306640625,691.83074700014,705.4181079390678,761.1190121495531,54.59237309374436,1.3909352431774096,6.298799860694933,65.86824891230977,28.90441201863306,737.7223624555273,627.1546089800196,15291079,688.6915717105724,-22.293300278727035
2019-10-31,714.570601506009,748.1701856552642,710.4671575182999,742.2322998046875,3871916,684.304330444336,690.1306787109374,696.6308948862875,706.8618017377196,760.9310846635345,61.40331884527771,5.15474650146416,10.033668632253663,94.48180522500856,29.59495695473171,744.7724971029203,623.8361637857516,19162995,696.295868211887,70.61693991527133
2019-11-01,742.1839545140132,770.4732629409386,737.2599050056001,748.9425048828125,4575847,688.289453125,690.5835009765625,701.6129529811947,708.5120253904684,760.8117953124826,62.644074373807264,8.580144940810214,10.231628217674936,83.42623391350708,29.8534141676322,754.494487567005,622.0844186829951,23738842,704.2680423175345,18.18043056719205
2019-11-04,757.39073713082,768.4457846103779,753.0942406792295,756.76318359375,2514667,693.3173248291016,691.5770068359375,706.8653558966761,710.4042276729499,760.7715106187638,64.09288013033344,11.789954043269631,7.24500114564242,89.44637028040906,29.114118850484573,764.1258423628552,622.508807295348,26253509,709.18483336372,-45.04477531700688
2019-11-05,757.9217238087089,767.576770455204,733.3495765498791,742.08740234375,2753700,698.830355834961,692.3368603515624,710.2198365106831,711.6467051110205,760.5855990936394,59.434541595110275,12.999685701398448,6.079636767833991,78.14937066165957,29.479338497258887,766.7402876423753,630.9204240275467,23499809,712.5987414225247,9.50555282269978
2019-11-06,743.4392013541298,755.6045815060954,734.7496525547391,746.5770874023438,1911261,704.8285614013672,693.7744995117188,713.6824318336984,713.0165240244057,760.4462109176067,60.38317893204109,14.157488108294274,3.583406661646101,81.60540271414324,28.863309243980133,767.124027088625,642.5330957141094,25411070,715.1544507850975,-30.592983985183576
2019-11-07,751.1632663219519,755.0252617926238,744.7909382968863,751.0184326171875,1138289,710.0157440185546,695.4988940429688,717.2382414321258,714.5067949496129,760.3524021782991,61.34616445368914,15.257554705100006,2.8834265495178735,85.02422412774429,27.532667404819943,769.4910404645465,650.5404475725628,26549359,717.0542576965439,-40.44303734550122
2019-11-08,748.6528712995885,758.7906973103395,743.4391541835786,747.3012084960938,1351460,713.7522552490234,696.5522607421875,720.1013811525037,715.7928503828082,760.2225395545956,60.03092725288395,15.649024277494846,4.151245873091107,82.16281056730419,26.6625870992443,772.7360155787275,654.7684949193193,25197899,718.5100809709385,18.727317930683675
2019-11-11,743.4392230521344,745.1288904591604,729.1980110859233,740.6392822265625,1634062,717.4066955566407,697.127705078125,722.0573717309856,716.7672202590338,760.0276812727247,57.64559671947827,15.245959034622274,8.715998012502315,77.03464892159748,26.051202121453308,773.4720664279631,661.3413246853182,23563837,718.6641558300779,20.910866766311997
2019-11-13,733.7840842790713,742.328798568131,710.853326098717,714.0394897460938,2169582,719.3811614990234,697.4289428710938,721.2937639229007,716.660250434997,759.5700873271861,49.23361449146278,12.634503287096322,4.169320135088255,56.55888409574391,26.438650003450498,771.9422024109641,666.8201205870827,21394255,718.8733783874736,32.77231830860763
2019-11-14,688.5018717609641,730.7427215134106,687.4398172595193,708.6326293945312,4280246,720.8414855957031,697.8238354492188,720.0879415868654,716.3454417667434,759.0632469497467,47.70959838884623,10.013191510567026,4.402559779811313,41.82561060897214,27.643239592767703,770.4192870294181,671.2636841619882,17114009,725.9795660639893,97.28436168810397
2019-11-15,709.6463924477428,741.5080860466152,699.7982347595125,729.101318359375,4591327,722.0145721435547,698.7178930664063,720.9463584223425,716.8456722213565,758.7651183070565,53.569145719228146,9.478176657084987,5.652325230188081,61.08080600199915,28.647997570934486,771.2068407690855,672.8223035180239,21705336,729.2671066303135,7.267829933139347
2019-11-18,724.1289856689655,758.7906193026319,724.1289856689655,742.956298828125,4195366,724.1845428466797,699.84849609375,723.0425432228932,717.8696183627985,758.6078166206989,57.0754411390885,10.056232673578165,4.700992322761906,74.11438898088784,29.077543003986765,773.0505416592487,675.3185440341108,25900702,731.3172247210545,-8.624108019315546
2019-11-19,748.2666645568013,766.1284798444839,745.370109196787,759.0320434570312,3872595,726.0986602783203,701.5844750976562,726.4701146737634,719.4838311115919,758.6120377832495,60.776593807340504,11.676920204776593,2.263407784431433,86.22095061813432,28.655731433441918,777.2234143740787,674.9739061825618,29773297,737.1207061482309,-7.693512318114792
2019-11-20,763.7146396053936,773.3697444464042,754.0595939284649,762.4112548828125,3170178,727.7207092285156,703.4305187988281,729.8930804079586,721.1672594947771,758.6498409384691,61.52754211291635,13.083186045752086,1.7983690219461457,87.24717927462153,27.988189939477447,781.2364950685344,674.2049233884968,32943475,740.8213734048045,-18.138147676170636
2019-11-21,767.8664266401007,769.5077567389674,748.5562744643962,752.0803833007812,1801943,729.4489593505859,705.0110510253907,732.0061568739417,722.3795388597185,758.5844732007807,57.87921595388905,13.211750028055008,-0.6187933549741234,75.22474201645521,27.485567963412713,783.7613975106799,675.136521190492,31141532,742.2355121741732,-43.15956391092235
2019-11-22,751.5493777058163,769.4111928460188,743.6804950664848,765.8388061523438,1463703,733.6778686523437,706.7393041992187,735.2283139480752,724.0838238515862,758.6566556182092,61.180552600979084,14.25945354618841,3.200620807411526,91.2359540609388,27.360220093135663,785.4342907253632,681.9214465793242,32605235,741.6864711147223,-18.770849022416357
2019-11-25,766.6112583479476,796.4453407245505,764.8733133001296,794.5143432617188,3733959,739.1305633544922,709.0014819335937,740.8746024541365,726.8458050049247,759.013448530085,66.98808539574367,17.205310219591638,6.420938529759722,98.22853246198002,27.66106347394176,792.3755737212263,685.8855529877582,36339194,744.7898286866123,155.10359683624344
2019-11-26,794.5143636549226,796.7833064394185,757.0045091948963,763.7630004882812,3934814,743.381201171875,710.5376013183594,743.0544498859598,728.2935381611348,759.0607077535498,57.11932519054197,16.864147104637937,1.6969713814720666,69.80130577613994,28.52661588612608,789.8026858927636,696.9597164509863,32404380,747.3673976844012,5.379143156097865
2019-11-27,759.8527403557742,775.1077274558,757.9217428108799,760.914794921875,1871064,746.9221954345703,711.8999291992187,744.7554351274755,729.5728031321443,759.0791563820903,56.292136302457195,16.177462771617343,1.8217000415639513,67.19648166839615,27.716570797468513,786.902181574239,706.9422092949017,30533316,748.2760652792309,-52.44847659889387
2019-11-28,764.5836930657479,775.0111265322457,756.0389199735986,772.549072265625,2156790,750.0697418212891,713.4949426269532,747.4024481882516,731.2581470197317,759.2131853958568,58.90979316488291,16.383194176055667,4.30841177410048,77.83660064668163,27.091973351838416,787.6396966623321,712.4997869802461,32690106,749.2697528733225,15.270776413847953
