Date,Open,High,Low,Close,Volume,sma20,sma50,ema20,ema50,ema200,rsi,macd,roc,stoch_k,atr,bb_upper,bb_lower,obv,vwap,volume_change
2019-10-29,112.38182866274956,115.93507597604666,109.95791023043657,115.54945373535156,6925785,108.29423789978027,107.51693145751953,110.08133049997515,110.720312765112,120.75309097970504,62.23277821444443,1.7367056470017985,13.654793845366934,93.20552060669309,3.6561763965658303,118.01317518733956,98.57530061222099,232242906,109.59876217522176,816.6135069032695
2019-10-30,116.10038787841798,116.21056450126693,113.26329991185418,113.62137603759766,4487164,108.48429641723632,107.54447631835937,110.41847769403444,110.8340799522683,120.68212864197262,57.63213269293562,1.784629902739681,9.09813020337744,80.53591580462529,3.605539838912039,118.46042881655471,98.50816401791793,227755742,110.31107551417215,-35.2107522829542
2019-10-31,114.03454764767262,115.13633071673226,113.4836561131428,114.33753967285156,6655719,108.69639129638672,107.62215255737304,110.79172169201702,110.97147052954608,120.61899840347391,58.849024956768815,1.8589695964834618,9.179405824261549,84.31027975455677,3.4660494649604265,118.97627870064548,98.41650389212796,234411461,110.95479030921369,48.32796394337269
2019-11-01,112.93274709180456,114.5854214394895,111.19744238910992,114.0896224975586,7118433,109.05447006225586,107.67889450073243,111.10580748302098,111.0937509988799,120.5540294889872,58.22556541662453,1.8762512388920243,8.344241570276058,80.63176406024654,3.4604730067760796,119.55947762099488,98.54946250351684,227293028,111.67300461499279,6.952126434424288
2019-11-04,113.48362781613372,118.77218859129867,113.3734512178877,118.441650390625,8489492,109.83260498046874,107.85573059082031,111.80445918850707,111.38190391620324,120.53301079149107,65.19610759170234,2.2155795229736412,10.51143160658391,97.8221186049732,3.5989204615357147,120.69214614511023,98.97306381582726,235782520,112.59513241130864,19.260685603137652
2019-11-05,119.5434427818157,119.84643475576793,115.4668494778979,116.32072448730469,12681517,110.53085899353027,108.03036331176757,112.23457969315447,111.57558315428565,120.491097494932,59.9463724181597,2.2869955763570573,5.8926803817539755,75.57249027584913,3.654682234131023,121.17123258480812,99.89048540225242,223101003,113.55019529948713,49.37898522078823
2019-11-06,116.45845453292095,118.35903684773082,116.32073166407599,117.00934600830078,4344694,111.3021068572998,108.29038452148437,112.68931934221604,111.7886718936588,120.4564532015327,61.04320102902072,2.371818467989243,3.1318241415896453,79.1075321988415,3.5392272431521024,121.46205517743242,101.14215853716719,227445697,114.19260830738826,-65.73995051222973
2019-11-07,117.61532933852251,117.75305220660042,116.1830081481377,117.06443786621094,3529240,112.04994049072266,108.63909881591798,113.10599729688221,111.99556467689615,120.42270180516135,61.13489657771734,2.415640671260988,1.7720518869410637,74.49497627047101,3.3985713013885746,121.57471016328756,102.52517081815776,230974937,114.65833482007675,-18.768962785411357
2019-11-08,117.11954551411452,118.99257339969759,114.6405335682875,115.27405548095703,6324778,112.73029174804688,108.87322784423829,113.31247902869886,112.12413294372207,120.37147149347774,56.482052287213186,2.2796231112255896,0.21555110556996446,53.760753051702835,3.466676196390112,121.06022240883517,104.40036108725859,224650159,115.13107988808582,79.21076492389297
2019-11-11,115.10876875384632,116.12792131605254,113.34591776505465,115.60457611083984,3485203,113.30321884155273,109.10570419311523,113.53077398890277,112.26062091106003,120.32403969862563,57.13070632200608,2.173444353909588,2.266109612770242,57.10321965565492,3.4177710074335246,120.71868711569955,105.88775056740592,228135362,115.23002197745552,-44.89604220100689
2019-11-13,118.93747224196886,118.99256475469315,113.593826339265,114.1722640991211,12228149,113.77560920715332,109.27537857055664,113.59186828511403,112.33558731059185,120.26282800111812,53.415077473474426,1.951228764149846,0.680133754099082,42.6186319090239,3.559268679433141,120.06278467388069,107.48843374042596,215907213,115.28459845845316,250.8590173943957
