Date,Open,High,Low,Close,Volume,sma20,sma50,ema20,ema50,ema200,rsi,macd,roc,stoch_k,atr,bb_upper,bb_lower,obv,vwap,volume_change
2019-10-29,1547.5319254909161,1588.4768471515297,1539.5290771579753,1580.05517578125,158964,1435.951123046875,1459.8051684570312,1470.0751573183845,1461.470832928777,1511.989790847967,71.5225688668047,31.97887387115884,16.087000506542722,96.4799393619991,39.18512670497095,1584.9904173299074,1286.9118287638425,3265765,1468.229570223117,758.7078651685393
2019-10-30,1580.0553306639458,1594.8979343775625,1551.2543431559461,1578.7060546875,106118,1444.6775756835937,1462.1293774414062,1480.4209570678242,1466.06829260559,1512.653634269256,71.17248072323454,36.31106262132994,15.787543596838072,93.35914272059978,39.5035884561599,1605.2452638564903,1284.109887510697,3159647,1476.503198637826,-33.24400493193428
2019-10-31,1581.9629226973084,1609.8799154507903,1577.310090571728,1602.2957763671875,153223,1455.01064453125,1464.1367138671876,1492.0280827153827,1471.4105468707507,1513.5455958821708,73.60528844832577,41.173227472734425,17.07364736572839,97.06954458999469,39.00831962922435,1627.7605969120616,1282.2606921504382,3312870,1489.1287384387406,44.389264780715806
2019-11-01,1586.6156732338973,1597.7824697610567,1560.5598146705254,1567.5390625,158080,1463.869073486328,1466.2892944335938,1499.219604599632,1475.1802925817017,1514.082844306229,64.91302398556326,41.74078996835851,13.7931358386241,83.15287991604963,39.20315120546991,1640.5765093152108,1287.1616376574452,3154790,1497.8128458045348,3.16988963797864
2019-11-04,1569.8655109333592,1585.6851396742409,1536.3651206585514,1544.0888671875,31372,1471.578057861328,1467.7383056640624,1503.4928677032385,1477.8825896250664,1514.3814116980825,59.783275657315265,39.839112069991415,9.409927232036551,73.44160430228925,39.925784620485594,1648.159013796524,1294.997101926132,3123418,1502.6476291367444,-80.15435222672065
2019-11-05,1545.6708817842334,1556.8376792444444,1545.6708817842334,1551.5799560546875,59607,1479.5277099609375,1468.9446484375,1508.0725904033766,1480.772682426228,1514.7515464678,60.84767582318298,38.49276625218636,12.07111265196185,74.66645768366777,37.98457229451837,1655.4827801014337,1303.5726398204413,3183025,1506.5880702209033,90.00063751115646
2019-11-06,1545.6707186851977,1545.6707186851977,1524.919043490205,1530.9212646484375,29011,1487.737322998047,1470.03056640625,1510.248654617192,1482.7392934937657,1514.9124391860153,56.41339665781351,35.351286126032164,2.9270924542688994,65.57204287149045,37.17573945665867,1657.071742412505,1318.4029035835888,3154014,1514.1030740845704,-51.32954183233514
2019-11-07,1531.7122324113366,1563.3514887308902,1523.5232029849356,1552.1846923828125,104712,1496.0796752929687,1471.56115234375,1514.2425629758225,1485.4626424698067,1515.2833073770282,59.67109327133005,34.18337671681843,4.346975131021525,69.99917265147668,37.36520704875124,1660.7894812101745,1331.3698693757628,3258726,1522.4669264505123,260.9389541897901
2019-11-08,1558.5126460621689,1558.5126460621689,1535.4345539946191,1537.85400390625,31375,1504.9175903320313,1472.7607958984374,1516.491271635863,1487.5172056633926,1515.507891422095,56.600674047692095,31.73560500244548,1.2095481348484813,46.832991877804574,36.34469883580827,1658.285675519603,1351.5495051444595,3227351,1545.788765550828,-70.03686301474521
2019-11-11,1536.3651038035907,1540.9713619780307,1511.4724529697046,1516.264892578125,33319,1512.55830078125,1473.3347192382812,1516.4697117256023,1488.6445659345586,1515.5154237719064,52.23966990232445,27.733967513414882,-1.7960512677715958,22.673585329546928,35.855713848130975,1651.523846304809,1373.592755257691,3194032,1556.051000813745,6.196015936254984
2019-11-13,1516.3581359244993,1548.462680686325,1516.3581359244993,1535.4813232421875,104204,1520.9012634277344,1473.6880786132813,1518.2803413938486,1490.48130151525,1515.7140894382774,55.524468058078746,25.815659476539167,-1.3776683390861302,24.397408150929095,35.59443343813591,1643.3535726881812,1398.4489541672876,3298236,1560.287241860773,212.74648098682434
2019-11-14,1535.434759805475,1544.7869987802906,1498.212098961706,1517.1956787109375,95036,1527.8843505859375,1473.7440673828125,1518.1770401859524,1491.5289241503751,1515.728831620095,51.86877603264688,22.55983214057892,-2.2717635185686818,17.000045622891836,36.37875246531081,1631.2836839931645,1424.4850171787105,3203200,1559.179213902093,-8.798126751372305
2019-11-15,1530.7819838576672,1581.0325778566423,1522.5464925600786,1573.4019775390625,106475,1535.9900634765625,1475.0784057617188,1523.4365580291058,1494.739632126402,1516.3026937685424,60.48157354139114,24.235571517320295,-0.4210737918628608,67.33352629377005,38.34004865676752,1626.123452574805,1445.85667437832,3309675,1559.7508254317606,12.036491434824704
2019-11-18,1577.5427809908595,1595.8284345290976,1570.7961742000123,1587.639404296875,149889,1546.1490234375,1476.7907690429688,1529.5511148165124,1498.3827604468129,1517.0125117837497,62.32086055559677,26.40803303228722,0.5658652909355776,80.08332942008462,37.38949234764737,1606.584784742938,1485.7132621320623,3459564,1562.675273048339,40.77389058464429
2019-11-19,1591.221915118775,1599.6435861848424,1568.6092205388472,1575.7745361328125,66851,1550.5685424804688,1478.5853637695313,1533.9533454180648,1501.4177320423423,1517.5972085434419,59.82208359030162,26.862672564745935,-1.6552025303658606,69.45818375403472,36.93555472610079,1605.8788028731597,1495.2582820877778,3392713,1562.826817881752,-55.39966241685514
